연도,연번,상가유형,호선,역명,상가번호,면적(제곱미터),영업업종,계약시작일자,계약종료일자,월임대료,사업진행단계
2412,1,브랜드전문,1호선,서울(1)역,150-109,12,패션잡화,2023-01-16,2028-05-16,"₩3,225,582",
2412,2,개별(일반),1호선,시청(1)역,151-101,29.73,패션잡화,2022-08-02,2027-08-02,"₩3,166,600",
2412,3,개별(일반),1호선,시청(1)역,151-103,57.6,기타,2020-02-01,2025-01-31,"₩1,858,300",
2412,4,개별(일반),1호선,시청(1)역,151-104,25,플라워,2020-12-31,2026-01-30,"₩2,470,600",
2412,5,브랜드전문,1호선,시청(1)역,151-105,25,식음료,2021-06-03,2026-08-02,"₩4,145,884",
2412,6,개별(일반),1호선,시청(1)역,151-106,14,패션잡화,2017-09-19,2024-11-17,"₩1,805,400",
2412,7,개별(일반),1호선,시청(1)역,151-107,22,패션잡화,2020-09-18,2025-10-18,"₩2,613,800",
2412,8,개별(일반),1호선,종각역,152-101,36.85,기타,2024-12-18,2030-01-27,"₩1,870,800",
2412,9,개별(일반),1호선,종각역,152-104,18.64,플라워,2023-02-09,2028-03-11,"₩3,471,600",
2412,10,브랜드전문,1호선,종각역,152-105,29.3,편의점,2022-06-09,2027-08-08,"₩6,559,320",
2412,11,팝업스토어,1호선,종각역,152-106,30.7,기타,,,,
2412,12,개별(일반),1호선,종각역,152-107,11,플라워,2021-10-06,2026-11-05,"₩2,450,000",
2412,13,개별(일반),1호선,종각역,152-108,12,식음료,2021-08-23,2026-09-22,"₩5,680,000",
2412,14,입찰진행,1호선,종각역,152-109,42,,,,,3단계. 감정평가
2412,15,개별(일반),1호선,종각역,152-110,23.14,패션잡화,2022-08-08,2027-09-07,"₩2,310,000",
2412,16,공실,1호선,종각역,152-111,16.15,,,,,2단계. 시설물 점검
2412,17,입찰진행,1호선,종각역,152-112,21.82,,,,,5단계. 입찰공고
2412,18,입찰진행,1호선,종각역,152-113,19.14,,,,,3단계. 감정평가
2412,19,개별(일반),1호선,종각역,152-114,29.62,의약업,2023-06-19,2028-07-19,"₩7,511,100",
2412,20,입찰진행,1호선,종각역,152-115,29.4,,,,,5단계. 입찰공고
2412,21,공실,1호선,종로3가(1)역,153-101,23.4,,,,,2단계. 시설물 점검
2412,22,개별(일반),1호선,종로3가(1)역,153-102,17.6,식음료,2021-08-13,2026-09-12,"₩3,550,000",
2412,23,브랜드전문,1호선,종로3가(1)역,153-104,18.05,플라워,2022-10-21,2028-02-18,"₩2,261,006",
2412,24,개별(일반),1호선,종로3가(1)역,153-106,26,기타,2024-01-29,2029-02-28,"₩5,750,000",
2412,25,개별(일반),1호선,종로5가역,154-101,25.13,기타,2021-09-03,2026-10-03,"₩5,310,000",
2412,26,개별(일반),1호선,종로5가역,154-107,16.16,패션잡화,2021-09-02,2026-10-02,"₩4,110,000",
2412,27,개별(일반),1호선,동대문(1)역,155-101,28.48,패션잡화,2023-06-19,2028-07-19,"₩5,240,000",
2412,28,개별(일반),1호선,동묘앞(1)역,159-201,17.7,식음료,2020-10-19,2025-11-18,"₩3,550,000",
2412,29,개별(일반),2호선,을지로입구역,202-102,16.7,기타,2021-08-19,2026-08-19,"₩14,500,000",
2412,30,개별(일반),2호선,을지로입구역,202-103,17.2,기타,2022-06-07,2027-06-07,"₩15,450,000",
2412,31,공실,2호선,을지로입구역,202-104,17.2,,,,,2단계. 시설물 점검
2412,32,개별(일반),2호선,을지로입구역,202-105,16.7,기타,2019-12-12,2025-01-10,"₩14,403,100",
2412,33,개별(일반),2호선,을지로입구역,202-106,33.9,패션잡화,2021-06-07,2026-07-07,"₩8,176,600",
2412,34,개별(일반),2호선,을지로입구역,202-108,32.51,식음료,2021-01-04,2026-02-03,"₩12,350,000",
2412,35,개별(대형),2호선,을지로입구역,202-110,32.2,기타,2023-02-27,2028-05-28,"₩1,061,604",
2412,36,개별(일반),2호선,을지로입구역,202-111,17.6,편의점,2024-08-27,2029-09-26,"₩8,100,000",
2412,37,개별(일반),2호선,을지로입구역,202-113,19.47,패션잡화,2023-05-24,2028-06-23,"₩4,258,300",
2412,38,개별(대형),2호선,을지로입구역,202-114,180,기타,2023-02-27,2028-05-28,"₩44,049,396",
2412,39,개별(대형),2호선,을지로입구역,202-119,,기타,2023-02-27,2028-05-28,,
2412,40,개별(일반),2호선,을지로입구역,202-115,26.82,식음료,2020-12-21,2026-01-20,"₩5,600,000",
2412,41,개별(일반),2호선,을지로입구역,202-116,75.95,식음료,2017-11-07,2024-12-06,"₩16,177,400",
2412,42,브랜드전문,2호선,을지로입구역,202-117,16,식음료,2021-02-01,2026-06-01,"₩4,964,659",
2412,43,브랜드전문,2호선,을지로입구역,202-120,19,플라워,2018-11-27,2029-01-25,"₩2,269,740",
2412,44,개별(일반),2호선,을지로3가(2)역,203-101,16.2,패션잡화,2020-10-14,2025-11-13,"₩823,300",
2412,45,개별(일반),2호선,을지로3가(2)역,203-102,16.2,기타,2020-11-02,2025-12-02,"₩603,600",
2412,46,입찰진행,2호선,을지로3가(2)역,203-107,13.5,,,,,5단계. 입찰공고
2412,47,개별(일반),2호선,을지로3가(2)역,203-110,25.6,플라워,2019-04-02,2029-05-01,"₩851,100",
2412,48,개별(일반),2호선,을지로3가(2)역,203-112,26,플라워,2019-04-02,2029-05-01,"₩1,312,300",
2412,49,개별(일반),2호선,을지로3가(2)역,203-114,13,기타,2022-02-21,2027-03-23,"₩905,000",
2412,50,개별(일반),2호선,을지로3가(2)역,203-115,18.96,패션잡화,2020-11-26,2026-01-10,"₩450,000",
2412,51,개별(일반),2호선,을지로3가(2)역,203-116,27.9,식음료,2022-10-14,2027-11-13,"₩1,645,000",
2412,52,개별(일반),2호선,을지로3가(2)역,203-117,18.19,식음료,2024-11-07,2029-12-07,"₩2,080,000",
2412,53,개별(일반),2호선,을지로3가(2)역,203-119,25,식음료,2023-06-19,2028-07-19,"₩1,710,000",
2412,54,개별(일반),2호선,을지로4가(2)역,204-105,22.84,기타,2022-04-01,2027-04-01,"₩1,040,000",
2412,55,개별(일반),2호선,을지로4가(2)역,204-107,23.2,패션잡화,2022-07-28,2027-07-27,"₩501,000",
2412,56,개별(일반),2호선,을지로4가(2)역,204-108,14.9,패션잡화,2021-06-16,2026-07-16,"₩330,000",
2412,57,개별(일반),2호선,을지로4가(2)역,204-109,14.9,기타,2023-10-30,2028-11-29,"₩665,000",
2412,58,개별(일반),2호선,을지로4가(2)역,204-110,14.9,식음료,2024-08-22,2029-08-21,"₩703,000",
2412,59,브랜드전문,2호선,을지로4가(2)역,204-112,38,식음료,2018-01-08,2025-02-16,"₩2,161,008",
2412,60,개별(일반),2호선,을지로4가(2)역,204-113,32.8,식음료,2020-11-02,2025-12-02,"₩1,466,600",
2412,61,개별(일반),2호선,동대문역사문화공원(2)역,205-101,62.2,사무실,2021-04-14,2026-05-14,"₩1,452,000",
2412,62,브랜드전문,2호선,동대문역사문화공원(2)역,205-103,31.69,패션잡화,2018-11-16,2029-01-14,"₩6,441,937",
2412,63,브랜드전문,2호선,동대문역사문화공원(2)역,205-104,32.5,식음료,2021-02-01,2026-06-01,"₩11,100,210",
2412,64,개별(일반),2호선,동대문역사문화공원(2)역,205-105,12,식음료,2021-01-04,2026-02-03,"₩4,310,000",
2412,65,개별(일반),2호선,동대문역사문화공원(2)역,205-106,25.7,편의점,2022-02-21,2027-03-23,"₩7,122,000",
2412,66,개별(일반),2호선,동대문역사문화공원(2)역,205-107,45.64,패션잡화,2023-02-06,2028-03-08,"₩9,310,000",
2412,67,브랜드전문,2호선,동대문역사문화공원(2)역,205-109,19.5,식음료,2022-12-02,2028-04-01,"₩5,059,793",
2412,68,공실,2호선,신당(2)역,206-101,14.82,,,,,1단계. 사업계획 수립중
2412,69,개별(일반),2호선,신당(2)역,206-102,11,기타,2018-11-06,2028-12-05,"₩880,000",
2412,70,브랜드전문,2호선,상왕십리역,207-101,30.6,화장품,2020-12-23,2026-03-23,"₩2,666,031",
2412,71,개별(일반),2호선,상왕십리역,207-102,37,편의점,2022-04-08,2027-04-08,"₩5,610,000",
2412,72,개별(일반),2호선,상왕십리역,207-103,30,플라워,2021-03-19,2026-04-18,"₩2,516,600",
2412,73,개별(일반),2호선,왕십리(2)역,208-105,12.35,패션잡화,2017-09-19,2024-10-18,"₩1,131,400",
2412,74,개별(일반),2호선,왕십리(2)역,208-106,12.35,식음료,2024-02-07,2029-03-08,"₩1,301,000",
2412,75,개별(일반),2호선,왕십리(2)역,208-107,33.68,식음료,2020-11-26,2026-01-10,"₩1,520,000",
2412,76,복합,2호선,왕십리(2)역,208-108,24.5,식음료,2022-10-24,2028-02-21,"₩3,046,700",
2412,77,복합,2호선,왕십리(2)역,208-109,24.5,식음료,2022-10-24,2028-02-21,"₩3,080,519",
2412,78,복합,2호선,왕십리(2)역,208-110,44.43,기타,2022-10-24,2028-02-21,"₩5,438,610",
2412,79,복합,2호선,왕십리(2)역,208-111,30.06,기타,2022-10-24,2028-02-21,"₩3,779,559",
2412,80,복합,2호선,왕십리(2)역,208-112,27.65,기타,2022-10-24,2028-02-21,"₩3,321,212",
2412,81,개별(일반),2호선,한양대역,209-001,46.8,사무실,2019-05-21,2029-06-19,"₩435,600",
2412,82,개별(일반),2호선,한양대역,209-002,13.9,식음료,2020-04-03,2025-05-03,"₩3,170,000",
2412,83,개별(일반),2호선,한양대역,209-003,18,편의점,2020-08-03,2025-09-02,"₩3,400,000",
2412,84,개별(일반),2호선,한양대역,209-004,90.1,기타,2017-11-07,2024-12-06,"₩4,912,200",
2412,85,개별(일반),2호선,한양대역,209-005,20.04,식음료,2024-07-01,2029-07-31,"₩3,570,000",
2412,86,개별(일반),2호선,뚝섬역,210-004,14.23,패션잡화,2023-05-03,2028-06-02,"₩800,000",
2412,87,개별(일반),2호선,뚝섬역,210-005,31.2,패션잡화,2024-02-13,2029-03-14,"₩4,440,000",
2412,88,개별(일반),2호선,뚝섬역,210-006,13,식음료,2020-11-26,2026-01-10,"₩500,000",
2412,89,개별(일반),2호선,뚝섬역,210-007,25.17,식음료,2022-05-09,2027-06-08,"₩1,410,000",
2412,90,개별(일반),2호선,뚝섬역,210-008,21.99,플라워,2023-03-06,2028-04-05,"₩2,259,300",
2412,91,브랜드전문,2호선,성수역,211-002,28.4,화장품,2020-12-23,2026-03-23,"₩4,012,522",
2412,92,공실,2호선,성수역,211-003,23.5,,,,,2단계. 시설물 점검
2412,93,개별(일반),2호선,성수역,211-006,16.28,플라워,2022-04-11,2027-05-11,"₩3,320,000",
2412,94,개별(일반),2호선,성수역,211-007,32.76,식음료,2022-02-18,2027-03-20,"₩1,700,000",
2412,95,개별(일반),2호선,성수역,211-010,27,패션잡화,2020-10-30,2025-11-29,"₩2,511,000",
2412,96,소송상가,2호선,성수역,211-011,22.8,식음료,2018-07-10,2023-08-08,"₩4,800,000",
2412,97,개별(일반),2호선,성수역,211-012,21.3,식음료,2019-11-26,2024-12-25,"₩2,702,700",
2412,98,개별(일반),2호선,건대입구(2)역,212-002,69.5,식음료,2019-06-25,2029-07-24,"₩7,822,200",
2412,99,개별(일반),2호선,건대입구(2)역,212-003,22.8,플라워,2021-10-27,2026-11-26,"₩2,978,200",
2412,100,브랜드전문,2호선,건대입구(2)역,212-004,19.5,편의점,2022-12-02,2028-04-01,"₩2,827,656",
2412,101,개별(일반),2호선,건대입구(2)역,212-006,29.5,패션잡화,2019-12-24,2025-01-22,"₩5,011,000",
2412,102,브랜드전문,2호선,건대입구(2)역,212-007,29.68,식음료,2017-12-29,2025-02-06,"₩6,271,910",
2412,103,개별(일반),2호선,건대입구(2)역,212-010,36,식음료,2021-10-28,2026-11-27,"₩10,810,000",
2412,104,개별(일반),2호선,건대입구(2)역,212-011,35.6,식음료,2018-12-25,2029-01-23,"₩6,429,200",
2412,105,개별(일반),2호선,건대입구(2)역,212-012,23.42,플라워,2022-01-13,2027-02-12,"₩5,196,800",
2412,106,브랜드전문,2호선,구의역,213-001,23.1,플라워,2022-10-21,2028-02-18,"₩2,561,360",
2412,107,개별(일반),2호선,구의역,213-003,12.08,식음료,2020-04-01,2025-05-01,"₩1,687,000",
2412,108,브랜드전문,2호선,구의역,213-004,50.46,화장품,2020-12-23,2026-03-23,"₩6,940,535",
2412,109,개별(일반),2호선,구의역,213-006,20,패션잡화,2023-09-11,2028-10-11,"₩2,211,000",
2412,110,개별(일반),2호선,구의역,213-007,27.57,기타,2018-12-21,2029-01-19,"₩1,035,300",
2412,111,브랜드전문,2호선,강변역,214-001,36.5,화장품,2020-12-23,2026-03-23,"₩8,729,997",
2412,112,개별(일반),2호선,강변역,214-004,41,편의점,2022-02-14,2027-02-14,"₩14,410,000",
2412,113,개별(대형),2호선,잠실나루역,215-001,112.3,기타,2019-04-09,2029-05-08,"₩6,126,100",
2412,114,개별(일반),2호선,잠실나루역,215-002,27.54,의약업,2021-04-12,2026-05-12,"₩4,711,000",
2412,115,브랜드전문,2호선,잠실나루역,215-003,48.1,편의점,2022-06-09,2027-08-08,"₩6,956,940",
2412,116,개별(일반),2호선,잠실나루역,215-004,24.8,기타,2021-04-22,2026-05-22,"₩2,660,000",
2412,117,개별(일반),2호선,잠실나루역,215-005,25.62,플라워,2020-11-26,2026-01-10,"₩2,100,000",
2412,118,개별(일반),2호선,잠실나루역,215-006,24,식음료,2021-03-15,2026-04-14,"₩2,810,000",
2412,119,개별(일반),2호선,잠실나루역,215-007,28.6,패션잡화,2021-06-21,2026-07-21,"₩1,230,000",
2412,120,개별(대형),2호선,잠실나루역,215-008,102.5,의약업,2018-12-18,2028-12-17,"₩14,816,100",
2412,121,복합,2호선,잠실(2)역,216-101,15.5,식음료,2023-03-13,2028-08-10,"₩8,372,000",
2412,122,개별(일반),2호선,잠실(2)역,216-102,21.3,편의점,2021-05-24,2026-06-23,"₩9,900,000",
2412,123,복합,2호선,잠실(2)역,216-103,31.2,편의점,2023-03-13,2028-08-10,"₩15,106,000",
2412,124,개별(일반),2호선,잠실(2)역,216-105,20.82,패션잡화,2022-06-09,2027-07-09,"₩2,500,000",
2412,125,개별(일반),2호선,잠실(2)역,216-107,10.45,기타,2023-05-08,2028-06-07,"₩1,993,900",
2412,126,개별(일반),2호선,잠실(2)역,216-108,10.45,패션잡화,2022-05-27,2027-06-26,"₩1,630,500",
2412,127,개별(일반),2호선,잠실(2)역,216-109,20.9,기타,2021-12-13,2027-01-12,"₩3,500,000",
2412,128,개별(일반),2호선,잠실(2)역,216-111,20.9,식음료,2021-06-01,2026-07-01,"₩3,100,000",
2412,129,개별(일반),2호선,잠실(2)역,216-113,10.44,식음료,2021-05-28,2026-06-27,"₩1,750,000",
2412,130,브랜드전문,2호선,잠실(2)역,216-114,10.38,식음료,2021-06-03,2026-08-02,"₩4,106,615",
2412,131,복합,2호선,잠실(2)역,216-115,37.73,기타,2023-03-13,2028-08-10,"₩21,112,000",
2412,132,복합,2호선,잠실(2)역,216-120,124.91,기타,2023-03-13,2028-08-10,"₩70,980,000",
2412,133,공실,2호선,잠실(2)역,216-121,56.6,,,,,2단계. 시설물 점검
2412,134,복합,2호선,잠실(2)역,216-122,34,기타,2023-03-13,2028-08-10,"₩19,838,000",
2412,135,복합,2호선,잠실(2)역,216-123,34,기타,2023-03-13,2028-08-10,"₩19,474,000",
2412,136,복합,2호선,잠실(2)역,216-124,36,기타,2023-03-13,2028-08-10,"₩20,202,000",
2412,137,브랜드전문,2호선,잠실(2)역,216-125,12,식음료,2021-02-01,2026-06-01,"₩10,072,227",
2412,138,공실,2호선,잠실(2)역,216-126,14.2,,,,,2단계. 시설물 점검
2412,139,개별(일반),2호선,잠실(2)역,216-127,14,식음료,2021-06-01,2026-07-01,"₩8,030,000",
2412,140,복합,2호선,잠실(2)역,216-128,12,식음료,2023-03-13,2028-08-10,"₩6,916,000",
2412,141,공실,2호선,잠실(2)역,216-129,40.1,,,,,2단계. 시설물 점검
2412,142,팝업스토어,2호선,잠실(2)역,216-130,38,기타,,,,
2412,143,브랜드전문,2호선,잠실새내역,217-101,24.65,편의점,2022-12-02,2028-04-01,"₩4,790,715",
2412,144,개별(일반),2호선,잠실새내역,217-102,19.44,패션잡화,2022-11-14,2027-12-14,"₩3,410,000",
2412,145,개별(일반),2호선,잠실새내역,217-103,19.44,의약업,2024-06-07,2029-07-07,"₩2,916,600",
2412,146,개별(일반),2호선,종합운동장역,218-101,65.37,기타,2023-04-24,2028-05-24,"₩4,851,600",
2412,147,개별(일반),2호선,종합운동장역,218-102,31.1,편의점,2022-11-10,2027-12-10,"₩2,572,200",
2412,148,개별(일반),2호선,종합운동장역,218-104,71.8,편의점,2022-03-04,2027-03-04,"₩7,392,500",
2412,149,개별(일반),2호선,종합운동장역,218-106,25,식음료,2024-03-12,2029-04-11,"₩3,000,000",
2412,150,브랜드전문,2호선,종합운동장역,218-107,25,식음료,2018-01-08,2025-02-16,"₩3,072,420",
2412,151,개별(일반),2호선,종합운동장역,218-108,53.2,식음료,2024-07-01,2029-07-31,"₩6,050,000",
2412,152,브랜드전문,2호선,선릉역,220-101,38.03,화장품,2020-12-23,2026-03-23,"₩11,892,315",
2412,153,개별(일반),2호선,선릉역,220-102,24.34,패션잡화,2021-02-15,2026-03-17,"₩4,440,000",
2412,154,개별(일반),2호선,선릉역,220-103,19.48,의약업,2020-12-17,2026-01-16,"₩4,166,600",
2412,155,개별(일반),2호선,선릉역,220-104,20.21,식음료,2024-12-23,2030-01-22,"₩9,800,000",
2412,156,복합,2호선,선릉역,220-105,20,패션잡화,2022-02-24,2027-04-25,"₩6,176,760",
2412,157,복합,2호선,선릉역,220-106,34.46,패션잡화,2022-02-24,2027-04-25,"₩10,125,559",
2412,158,복합,2호선,선릉역,220-107,20,식음료,2022-02-24,2027-04-25,"₩5,876,140",
2412,159,복합,2호선,선릉역,220-108,24.1,패션잡화,2022-02-24,2027-04-25,"₩7,081,430",
2412,160,복합,2호선,선릉역,220-109,18.48,식음료,2022-02-24,2027-04-25,"₩5,707,568",
2412,161,복합,2호선,선릉역,220-110,19,식음료,2022-02-24,2027-04-25,"₩5,582,543",
2412,162,브랜드전문,2호선,선릉역,220-112,13,식음료,2021-02-01,2026-06-01,"₩3,758,111",
2412,163,브랜드전문,2호선,선릉역,220-113,18.3,플라워,2022-10-21,2028-02-18,"₩6,424,161",
2412,164,브랜드전문,2호선,선릉역,220-115,16,식음료,2018-01-08,2025-02-16,"₩6,821,212",
2412,165,개별(일반),2호선,선릉역,220-116,12,식음료,2020-12-24,2026-01-23,"₩2,600,000",
2412,166,개별(일반),2호선,선릉역,220-117,16,패션잡화,2020-03-02,2025-04-01,"₩4,530,000",
2412,167,복합,2호선,역삼역,221-102,361,의약업,2022-01-24,2027-05-24,"₩12,451,500",
2412,168,복합,2호선,역삼역,221-127,34.02,의약업,2022-01-24,2027-05-24,"₩5,492,822",
2412,169,브랜드전문,2호선,역삼역,221-216,26.4,편의점,2022-12-02,2028-04-01,"₩4,879,147",
2412,170,공실,2호선,역삼역,221-217,22.5,,,,,2단계. 시설물 점검
2412,171,개별(일반),2호선,역삼역,221-218,52.32,기타,2024-12-19,2030-01-18,"₩12,300,000",
2412,172,개별(일반),2호선,역삼역,221-219,23.18,의약업,2021-03-12,2026-04-11,"₩4,211,300",
2412,173,소송상가,2호선,역삼역,221-220,107.5,식음료,2019-09-17,2024-11-15,"₩17,245,941",
2412,174,브랜드전문,2호선,역삼역,221-224,21,식음료,2021-02-01,2026-06-01,"₩2,343,936",
2412,175,개별(일반),2호선,역삼역,221-225,13,식음료,2020-11-05,2025-12-05,"₩3,810,000",
2412,176,개별(일반),2호선,역삼역,221-226,25.8,식음료,2022-04-11,2027-05-11,"₩8,412,000",
2412,177,개별(일반),2호선,강남역,222-101,26.55,패션잡화,2021-07-12,2026-08-11,"₩10,000,800",
2412,178,입찰진행,2호선,강남역,222-102,13.3,,,,,3단계. 감정평가
2412,179,개별(일반),2호선,강남역,222-103,26.6,의약업,2023-05-08,2028-06-07,"₩14,551,200",
2412,180,브랜드전문,2호선,강남역,222-105,35.5,화장품,2020-12-23,2026-03-23,"₩22,234,458",
2412,181,소송상가,2호선,강남역,222-108,60.97,식음료,2019-09-17,2024-11-15,"₩29,358,258",
2412,182,입찰진행,2호선,강남역,222-109,20.3,,,,,3단계. 감정평가
2412,183,브랜드전문,2호선,교대(2)역,223-101,18.6,식음료,2021-02-01,2026-06-01,"₩4,338,960",
2412,184,개별(일반),2호선,교대(2)역,223-102,56.3,식음료,2021-01-11,2026-02-10,"₩6,683,300",
2412,185,개별(일반),2호선,교대(2)역,223-103,11,기타,2019-11-20,2024-12-19,"₩621,900",
2412,186,개별(일반),2호선,교대(2)역,223-104,18,플라워,2022-09-01,2027-10-01,"₩2,063,300",
2412,187,개별(일반),2호선,교대(2)역,223-105,29.28,식음료,2024-12-23,2030-01-22,"₩4,100,300",
2412,188,개별(일반),2호선,교대(2)역,223-106,28.05,식음료,2022-06-08,2027-06-08,"₩3,360,000",
2412,189,개별(일반),2호선,교대(2)역,223-107,15,식음료,2024-07-24,2029-08-23,"₩2,508,300",
2412,190,개별(일반),2호선,교대(2)역,223-108,15,식음료,2024-02-13,2029-03-14,"₩11,515,000",
2412,191,개별(일반),2호선,서초역,224-101,21.82,플라워,2024-11-22,2029-12-22,"₩2,466,600",
2412,192,브랜드전문,2호선,서초역,224-102,20.6,식음료,2021-06-03,2026-08-02,"₩2,896,848",
2412,193,개별(일반),2호선,서초역,224-103,32.02,패션잡화,2022-10-14,2027-11-13,"₩2,910,000",
2412,194,브랜드전문,2호선,서초역,224-104,32.02,편의점,2022-06-09,2027-08-08,"₩9,932,040",
2412,195,개별(일반),2호선,서초역,224-106,28.7,의약업,2023-06-19,2028-07-19,"₩3,874,200",
2412,196,브랜드전문,2호선,서초역,224-107,16,패션잡화,2021-11-22,2027-01-21,"₩2,409,452",
2412,197,개별(일반),2호선,서초역,224-108,17.8,식음료,2020-06-22,2025-07-22,"₩2,525,200",
2412,198,개별(일반),2호선,서초역,224-109,16,식음료,2024-02-13,2029-03-14,"₩2,200,000",
2412,199,브랜드전문,2호선,방배역,225-101,27,화장품,2020-12-23,2026-03-23,"₩2,722,601",
2412,200,개별(일반),2호선,방배역,225-104,19.32,식음료,2023-10-16,2028-11-15,"₩1,900,000",
2412,201,개별(일반),2호선,방배역,225-105,17.85,플라워,2019-08-23,2029-09-21,"₩1,785,000",
2412,202,개별(일반),2호선,방배역,225-106,20.43,식음료,2022-01-18,2027-02-17,"₩2,503,000",
2412,203,개별(일반),2호선,방배역,225-107,19.43,무인프린트,2022-12-22,2028-01-21,"₩1,266,600",
2412,204,개별(일반),2호선,방배역,225-109,18,기타,2022-06-17,2027-07-17,"₩740,000",
2412,205,개별(일반),2호선,사당(2)역,226-101,65.5,패션잡화,2021-06-03,2026-07-03,"₩15,833,300",
2412,206,브랜드전문,2호선,사당(2)역,226-102,57.72,화장품,2020-12-23,2026-03-23,"₩26,027,971",
2412,207,브랜드전문,2호선,사당(2)역,226-104,20.2,패션잡화,2021-11-22,2027-01-21,"₩5,875,337",
2412,208,소송상가,2호선,사당(2)역,226-105,137,식음료,2019-09-17,2024-11-15,"₩28,555,111",
2412,209,개별(일반),2호선,사당(2)역,226-107,11.45,패션잡화,2024-02-16,2029-03-17,"₩3,360,000",
2412,210,개별(일반),2호선,사당(2)역,226-108,26.4,식음료,2023-09-11,2028-10-11,"₩15,456,400",
2412,211,개별(일반),2호선,사당(2)역,226-109,71.83,기타,2024-12-18,2030-01-27,"₩2,641,600",
2412,212,개별(일반),2호선,사당(2)역,226-110,14.96,식음료,2020-07-31,2025-08-30,"₩5,133,000",
2412,213,브랜드전문,2호선,사당(2)역,226-112,23,식음료,2021-02-01,2026-06-01,"₩10,679,418",
2412,214,개별(일반),2호선,사당(2)역,226-113,22,의약업,2024-02-13,2029-03-14,"₩8,151,000",
2412,215,개별(일반),2호선,사당(2)역,226-114,25.04,식음료,2019-12-24,2025-01-22,"₩5,003,800",
2412,216,개별(일반),2호선,사당(2)역,226-115,12.84,플라워,2024-07-15,2029-08-14,"₩5,500,000",
2412,217,개별(일반),2호선,사당(2)역,226-116,15.3,식음료,2022-06-17,2027-07-17,"₩7,070,000",
2412,218,공실,2호선,낙성대역,227-101,16.7,,,,,2단계. 시설물 점검
2412,219,개별(일반),2호선,낙성대역,227-102,20.94,패션잡화,2020-08-03,2025-09-02,"₩3,210,000",
2412,220,공실,2호선,낙성대역,227-103,21.28,,,,,2단계. 시설물 점검
2412,221,개별(일반),2호선,낙성대역,227-104,112.42,기타,2019-11-02,2024-12-31,"₩1,010,000",
2412,222,브랜드전문,2호선,서울대입구역,228-101,26.64,화장품,2020-12-23,2026-03-23,"₩5,906,786",
2412,223,브랜드전문,2호선,서울대입구역,228-103,14,식음료,2021-02-01,2026-06-01,"₩4,484,731",
2412,224,브랜드전문,2호선,서울대입구역,228-105,29.26,식음료,2017-12-29,2025-02-06,"₩9,325,810",
2412,225,브랜드전문,2호선,봉천역,229-101,27.81,밀키트,2022-06-20,2027-08-19,"₩3,034,000",
2412,226,브랜드전문,2호선,봉천역,229-103,17.61,패션잡화,2018-11-16,2029-01-14,"₩1,877,048",
2412,227,브랜드전문,2호선,신림역,230-104,15,식음료,2021-02-01,2026-06-01,"₩6,998,323",
2412,228,개별(일반),2호선,신림역,230-105,14,패션잡화,2023-03-20,2028-04-19,"₩5,115,000",
2412,229,개별(일반),2호선,신림역,230-106,16,의약업,2024-05-07,2029-06-06,"₩12,100,000",
2412,230,개별(일반),2호선,신림역,230-107,8,플라워,2021-06-03,2026-07-03,"₩4,550,000",
2412,231,개별(일반),2호선,신림역,230-109,13,식음료,2020-12-21,2026-01-20,"₩8,520,000",
2412,232,브랜드전문,2호선,신대방역,231-001,27.8,편의점,2022-06-09,2027-08-08,"₩4,751,700",
2412,233,개별(일반),2호선,신대방역,231-003,24.9,식음료,2023-03-06,2028-04-05,"₩4,046,100",
2412,234,공실,2호선,신대방역,231-004,240.3,,,,,2단계. 시설물 점검
2412,235,공실,2호선,구로디지털단지역,232-001,103,,,,,2단계. 시설물 점검
2412,236,개별(일반),2호선,구로디지털단지역,232-002,29,식음료,2022-06-17,2027-07-17,"₩13,000,900",
2412,237,브랜드전문,2호선,구로디지털단지역,232-003,10.66,식음료,2017-12-29,2025-02-06,"₩6,803,490",
2412,238,개별(대형),2호선,구로디지털단지역,232-004,100.8,패션잡화,2020-08-03,2025-09-02,"₩10,230,000",
2412,239,팝업스토어,2호선,대림(2)역,233-002,15.76,기타,,,,
2412,240,개별(일반),2호선,대림(2)역,233-004,14.93,패션잡화,2022-06-09,2027-07-09,"₩6,250,000",
2412,241,개별(일반),2호선,대림(2)역,233-006,14.93,기타,2020-09-11,2025-10-11,"₩11,100,000",
2412,242,개별(일반),2호선,대림(2)역,233-007,14.93,식음료,2020-07-29,2025-08-28,"₩6,510,000",
2412,243,개별(일반),2호선,대림(2)역,233-008,19.47,식음료,2020-12-21,2026-01-20,"₩9,600,000",
2412,244,브랜드전문,2호선,대림(2)역,233-010,20,편의점,2022-06-09,2027-06-08,"₩6,293,858",
2412,245,입찰진행,2호선,대림(2)역,233-013,15.5,,,,,5단계. 입찰공고
2412,246,개별(일반),2호선,대림(2)역,233-014,14,식음료,2022-04-11,2027-05-11,"₩9,132,000",
2412,247,개별(일반),2호선,대림(2)역,233-015,33,패션잡화,2019-11-26,2024-12-25,"₩13,030,000",
2412,248,브랜드전문,2호선,신도림역,234-104,24.13,화장품,2020-12-23,2026-03-23,"₩6,022,805",
2412,249,브랜드전문,2호선,신도림역,234-108,25,편의점,2022-06-09,2027-06-08,"₩13,863,307",
2412,250,개별(일반),2호선,신도림역,234-109,34.49,식음료,2018-12-28,2029-01-26,"₩8,213,700",
